n_causes,n_indicators,n_sig_causes,n_sig_inds,correct_g,correct_l,mean_abs_z,chi2,df,pvalue,cfi,tli,rmsea,aic,bic,score,causes_str,indicators_str
3,3,1,1,2,1,1.4244183704481717,34.03917170087203,6,6.611238782538997e-06,0.637009464719768,0.09252366179942002,0.3258971980785112,702.9245731204865,718.9822798257508,3.059108503711484,dlog_gdp_per_capita|d_unemployment_rate|d_corruption_perceptions,sdiff_gdp_2|d_lfp_rate|sdiff_deflated_M1
3,3,1,1,2,1,1.3385853975148845,19.278979561922913,6,0.0037175267902831433,0.8295548885103483,0.5738872212758709,0.22427475338807926,687.5016336477715,703.5593403530359,3.050525206418155,dlog_gdp_per_capita|d_corruption_perceptions|d_government_effectiveness,sdiff_gdp_2|d_employment_rate|sdiff_deflated_M1
3,3,0,2,2,1,0.4969669393793328,37.363322251102495,6,1.4957908163193423e-06,0.6150561361371185,0.03764034034279648,0.3446744305462155,702.0185805668406,718.0762872721049,3.0496966939379333,d_tax_burden|d_unemployment_rate|d_government_effectiveness,sdiff_gdp_2|dlog_deflated_tax_revenue|sdiff_deflated_M1
3,2,0,1,2,0,0.49493228455906624,6.126227828172809,2,0.04674191805194594,0.9197911431221656,0.5989557156108278,0.21653857068169824,577.9579448004718,590.4472722378996,3.0494932284559066,d_tax_burden|d_unemployment_rate|d_government_effectiveness,sdiff_gdp_2|sdiff_deflated_M1
5,2,1,0,5,1,1.4459846224964934,31.337486236574726,4,2.612487247088957e-06,0.6680981436511915,-0.7424847458312449,0.3941149912705359,812.9566765181669,829.0143832234312,3.0445984622496494,d_tax_burden|d_direct_tax_share|d_unemployment_rate|d_corruption_perceptions|d_government_effectiveness,d_lfp_rate|dlog_deflated_tax_revenue
4,2,0,1,2,0,0.8821786978363283,6.6466603428959985,3,0.08405460194806513,0.93063739794602,0.6531869897300999,0.16621135556546393,698.2031042220722,712.4766212934182,3.038217869783633,d_tax_burden|d_direct_tax_share|d_unemployment_rate|d_government_effectiveness,sdiff_gdp_2|sdiff_deflated_M1
5,3,1,1,2,2,2.740252559468277,29.25750802242711,10,0.001131851410817064,0.8348252904964685,0.5375108133901116,0.20920579267155665,897.5092045896666,917.1352905627675,3.0240252559468277,d_tax_burden|d_direct_tax_share|d_unemployment_rate|d_corruption_perceptions|d_government_effectiveness,d_employment_rate|dlog_deflated_tax_revenue|sdiff_deflated_M1
4,2,0,1,2,0,0.7085081913724529,7.2880465165803585,3,0.06326198300403196,0.9436072797124662,0.7180363985623309,0.1802365137345497,675.3793511044231,689.6528681757692,3.0208508191372454,d_tax_burden|d_unemployment_rate|d_corruption_perceptions|d_government_effectiveness,sdiff_gdp_2|sdiff_deflated_M1
3,3,1,1,2,1,1.0273081569050675,19.201583415659154,6,0.003836394685704181,0.7999372771008066,0.4998431927520167,0.2236202088063324,699.3446736076437,715.402380312908,3.0193974823571734,dlog_gdp_per_capita|d_unemployment_rate|d_corruption_perceptions,dlog_deflated_tax_revenue|sdiff_deflated_M1|sdiff_gdp_2
3,3,1,1,2,1,0.987327022523075,71.1923658814024,6,2.3281376826389533e-13,0.4520922897839236,-0.36976927554019096,0.4969313633227399,698.3384689152791,714.3961756205434,3.015399368918974,dlog_gdp_per_capita|d_unemployment_rate|d_government_effectiveness,sdiff_gdp_2|d_employment_rate|sdiff_deflated_M1
4,3,1,1,3,1,1.3807109068948666,69.94997575002097,8,5.028422123132259e-12,0.45965638346427373,-0.4184019934062814,0.419516685353315,821.2861176627168,839.1280140018995,3.0130710906894866,dlog_gdp_per_capita|d_tax_burden|d_direct_tax_share|d_unemployment_rate,sdiff_gdp_2|d_employment_rate|sdiff_deflated_M1
5,2,1,1,1,0,1.0921983252430618,8.023976060845278,4,0.09070385848596896,0.9358167431902792,0.6630379017489656,0.1512068131590366,809.3142353421022,825.3719420473665,3.0092198325243067,dlog_gdp_per_capita|d_tax_burden|d_direct_tax_share|d_unemployment_rate|d_government_effectiveness,sdiff_deflated_M1|sdiff_gdp_2
3,2,1,0,2,1,1.4183982141149682,5.854219611257484,2,0.0535515891979943,0.8655274407011935,0.327637203505967,0.20927959797344306,600.4677247477543,612.9570521851822,3.0085064880781633,dlog_gdp_per_capita|d_corruption_perceptions|d_government_effectiveness,d_employment_rate|sdiff_gdp_2
4,2,2,0,2,0,2.572710061986863,2.6784027980051697,3,0.44390999828885125,1.0,1.045669921009213,0.0,711.5998521259344,725.8733691972805,3.0072710061986863,d_tax_burden|d_direct_tax_share|d_unemployment_rate|d_corruption_perceptions,dlog_deflated_tax_revenue|sdiff_deflated_M1
3,3,1,0,2,2,1.4000481823408428,8.95035773625601,6,0.17638922602622042,0.7567480184445866,0.39187004611146664,0.10571469853250406,742.9518577032865,759.0095644085508,3.006671484900751,dlog_gdp_per_capita|d_direct_tax_share|d_government_effectiveness,d_employment_rate|d_lfp_rate|sdiff_gdp_2
3,2,1,0,2,1,1.3288012088632566,3.8228790734237563,2,0.1478673728000237,0.8716543464140505,0.35827173207025276,0.14392544919252453,612.8952506591637,625.3845780965916,2.999546787552992,dlog_gdp_per_capita|d_direct_tax_share|d_government_effectiveness,d_employment_rate|dlog_deflated_tax_revenue
3,2,2,0,1,0,1.6449210557223701,1.3369170598051667,2,0.5124979695133548,1.0,1.095051992582919,0.0,589.7321650391038,602.2214924765317,2.9978254389055703,d_unemployment_rate|d_corruption_perceptions|d_government_effectiveness,dlog_deflated_tax_revenue|sdiff_deflated_M1
3,2,1,0,2,1,1.2774438376354451,4.746221311853326,2,0.09319039170242782,0.7718348394993555,-0.14082580250322269,0.17665520191030212,615.9853704139999,628.4746978514278,2.994411050430211,dlog_gdp_per_capita|d_direct_tax_share|d_government_effectiveness,d_employment_rate|sdiff_gdp_2
3,2,1,0,2,1,1.2190292473434545,3.421148893403661,2,0.18076192469522812,0.8236694065129119,0.11834703256455947,0.12708036529386993,618.6368387451319,631.1261661825597,2.988569591401012,d_tax_burden|d_direct_tax_share|d_government_effectiveness,d_employment_rate|d_lfp_rate
4,3,1,1,3,1,1.0901386754616627,35.09978519146357,8,2.5642258517311056e-05,0.6717428969957555,0.13832510461385836,0.2774671622230501,818.5285657468969,836.3704620860796,2.9840138675461665,dlog_gdp_per_capita|d_tax_burden|d_unemployment_rate|d_corruption_perceptions,sdiff_gdp_2|d_lfp_rate|sdiff_deflated_M1
4,3,1,1,3,1,1.075298434751113,70.43537880151756,8,4.025113575778505e-12,0.4770645704296539,-0.3727055026221584,0.4211570196869381,817.0266936870897,834.8685900262724,2.9825298434751115,dlog_gdp_per_capita|d_tax_burden|d_unemployment_rate|d_corruption_perceptions,sdiff_gdp_2|d_employment_rate|sdiff_deflated_M1
5,3,1,1,4,1,1.2589633007205534,74.15645907624224,10,6.942002528376179e-12,0.5613365545339565,-0.22825764730492187,0.3818509319933459,912.7424759057627,932.3685618788636,2.9758963300720556,dlog_gdp_per_capita|d_tax_burden|d_unemployment_rate|d_corruption_perceptions|d_government_effectiveness,sdiff_gdp_2|d_employment_rate|sdiff_deflated_M1
5,3,1,1,4,1,1.2555146134037247,39.578080989403645,10,2.0102271482191902e-05,0.7315333832975732,0.2482934732332051,0.25927381537585653,914.244349101984,933.8704350750849,2.9755514613403724,dlog_gdp_per_capita|d_tax_burden|d_unemployment_rate|d_corruption_perceptions|d_government_effectiveness,sdiff_gdp_2|d_lfp_rate|sdiff_deflated_M1
3,3,1,2,1,0,1.017992801870212,10.209352971981382,6,0.11610807963175884,0.7393797936855844,0.34844948421396116,0.12627160739161758,740.1883740046876,756.2460807099519,2.968465946853688,dlog_gdp_per_capita|d_direct_tax_share|d_government_effectiveness,sdiff_deflated_M1|d_employment_rate|dlog_deflated_tax_revenue
4,3,2,0,3,1,1.259022641110309,12.151733899859131,8,0.14456120861440958,0.835463330542324,0.5680912426736006,0.10860340040323442,852.904219568303,870.7461159074857,2.950902264111031,dlog_gdp_per_capita|d_direct_tax_share|d_corruption_perceptions|d_government_effectiveness,d_lfp_rate|dlog_deflated_tax_revenue|sdiff_deflated_M1
5,2,1,0,4,1,1.4694176846130245,8.182135852564045,4,0.08512961436704902,0.879037848929172,0.36494870687815295,0.15414971789118548,837.5935797145065,853.6512864197708,2.946941768461303,dlog_gdp_per_capita|d_tax_burden|d_direct_tax_share|d_corruption_perceptions|d_government_effectiveness,d_employment_rate|sdiff_gdp_2
4,2,1,0,3,1,1.2166405330230488,4.77727453471363,3,0.1888517994740323,0.8928029502392129,0.4640147511960645,0.11603534384211478,732.3280774771625,746.6015945485086,2.946664053302305,dlog_gdp_per_capita|d_tax_burden|d_direct_tax_share|d_government_effectiveness,d_employment_rate|sdiff_gdp_2
4,2,2,0,2,1,1.7253734499888878,28.09931236177822,3,3.461815582861405e-06,0.5628554116524361,-1.185722941737819,0.4360576862882331,714.813124842512,729.0866419138581,2.9225373449988887,d_tax_burden|d_direct_tax_share|d_unemployment_rate|d_government_effectiveness,dlog_deflated_tax_revenue|d_lfp_rate
5,2,2,0,3,0,2.001229433151292,3.279169947921261,4,0.5122393534397087,1.0,1.0658942941413811,0.0,809.8337993552547,825.891506060519,2.900122943315129,d_tax_burden|d_direct_tax_share|d_unemployment_rate|d_corruption_perceptions|d_government_effectiveness,dlog_deflated_tax_revenue|sdiff_deflated_M1
4,3,1,2,2,0,1.4517653489230646,20.012619552335103,8,0.01028841206985498,0.8231157514689661,0.5356788476060359,0.18473429592758647,818.0856651669552,835.9275615061379,2.8951765348923066,dlog_gdp_per_capita|d_direct_tax_share|d_unemployment_rate|d_corruption_perceptions,sdiff_deflated_M1|dlog_deflated_tax_revenue|sdiff_gdp_2
4,2,2,0,2,0,1.4202192084769716,2.2587338851054106,3,0.5204724605656266,1.0,1.162548139494765,0.0,723.5876132212989,737.8611302926449,2.8920219208476974,d_tax_burden|d_direct_tax_share|d_corruption_perceptions|d_government_effectiveness,d_lfp_rate|sdiff_gdp_2
5,3,1,1,2,2,1.373642402750298,27.154974067704686,10,0.002461259539662586,0.7252625369542742,0.2307351034719678,0.197455254239034,949.5540556624728,969.1801416355737,2.88736424027503,dlog_gdp_per_capita|d_tax_burden|d_direct_tax_share|d_corruption_perceptions|d_government_effectiveness,dlog_deflated_tax_revenue|d_lfp_rate|d_employment_rate
4,3,1,0,2,1,1.3681356515646825,8.828770881952721,8,0.35694605463903006,0.9721592857542172,0.9269181251048201,0.048522806316414036,845.0458304043544,862.8877267435371,2.8868135651564684,dlog_gdp_per_capita|d_tax_burden|d_direct_tax_share|d_government_effectiveness,dlog_deflated_tax_revenue|d_lfp_rate|sdiff_deflated_M1
3,2,1,0,2,0,2.18412611469808,2.8211491120597607,2,0.24400304944786477,0.9705938367283622,0.8529691836418108,0.09659834320406332,598.172021737466,610.6613491748939,2.8850792781364745,dlog_gdp_per_capita|d_tax_burden|d_corruption_perceptions,dlog_deflated_tax_revenue|sdiff_deflated_M1
3,2,1,0,2,1,2.1826897815738193,7.702779107026579,2,0.02125018764041986,0.8082423940877304,0.04121197043865184,0.2545669028652251,601.2385199639801,613.727847401408,2.8849356448240484,dlog_gdp_per_capita|d_direct_tax_share|d_unemployment_rate,d_lfp_rate|sdiff_gdp_2
5,3,1,1,2,2,1.303701183583495,24.28711140745522,10,0.0068737091581789755,0.7506767897910608,0.3018950114149701,0.18019630335891026,951.8239528389913,971.4500388120922,2.8803701183583494,dlog_gdp_per_capita|d_tax_burden|d_direct_tax_share|d_corruption_perceptions|d_government_effectiveness,dlog_deflated_tax_revenue|d_lfp_rate|sdiff_gdp_2
4,3,0,2,2,1,1.2240236937406048,70.46319125104192,8,3.974043316645748e-12,0.46284333720597104,-0.410036239834326,0.4212508134974675,820.1636887942823,838.0055851334649,2.8724023693740603,dlog_gdp_per_capita|d_direct_tax_share|d_unemployment_rate|d_corruption_perceptions,d_employment_rate|sdiff_deflated_M1|sdiff_gdp_2
4,3,2,0,3,1,2.2340566630542162,31.493500364228844,8,0.00011474071743533543,0.711088761988819,0.24160800022064993,0.2583464703881471,816.1615010002516,834.0033973394343,2.8484056663054216,d_tax_burden|d_unemployment_rate|d_corruption_perceptions|d_government_effectiveness,dlog_deflated_tax_revenue|d_lfp_rate|sdiff_deflated_M1
4,3,2,0,3,1,2.2200878830181905,32.85160148913064,8,6.54974561634658e-05,0.5453365337640725,-0.19349159886930936,0.26570875144436085,844.1776340223671,862.0195303615498,2.847008788301819,dlog_gdp_per_capita|d_tax_burden|d_direct_tax_share|d_unemployment_rate,dlog_deflated_tax_revenue|d_lfp_rate|sdiff_deflated_M1
4,3,1,0,3,2,2.0920898869832882,18.17706642188445,8,0.01993747093325371,0.7448911935645348,0.33033938310690386,0.17003564484165426,844.2693889014017,862.1112852405844,2.834208988698329,dlog_gdp_per_capita|d_direct_tax_share|d_unemployment_rate|d_corruption_perceptions,d_lfp_rate|dlog_deflated_tax_revenue|sdiff_deflated_M1
4,2,1,0,3,1,2.0843311739255905,11.438752872002784,3,0.009575243121051624,0.7807405837362558,-0.09629708131872096,0.25284371852988774,717.081537824036,731.3550548953821,2.833433117392559,dlog_gdp_per_capita|d_direct_tax_share|d_unemployment_rate|d_corruption_perceptions,d_lfp_rate|dlog_deflated_tax_revenue
4,3,1,1,2,1,1.327225224225859,14.067042231908761,8,0.08003463483651385,0.8953337812098773,0.7252511756759278,0.13128562538053806,822.0867873910904,839.9286837302731,2.832722522422586,dlog_gdp_per_capita|d_tax_burden|d_direct_tax_share|d_corruption_perceptions,sdiff_gdp_2|d_employment_rate|sdiff_deflated_M1
4,2,0,0,2,1,0.7905498775221222,2.3533238752528653,3,0.5023825023240329,1.0,1.1592313752450154,0.0,726.1774587540991,740.4509758254452,2.829054987752212,dlog_gdp_per_capita|d_direct_tax_share|d_corruption_perceptions|d_government_effectiveness,sdiff_deflated_M1|d_lfp_rate
3,2,0,0,3,1,1.2847048205058773,5.582520010866823,2,0.061343871587849264,0.8969596975514009,0.48479848775700485,0.20176831928957817,594.0896372177531,606.5789646551809,2.8284704820505877,d_direct_tax_share|d_unemployment_rate|d_government_effectiveness,dlog_deflated_tax_revenue|d_lfp_rate
4,3,1,1,2,0,1.270824567467658,13.424453025376398,8,0.09805610594551328,0.9028244133648098,0.7449140850826257,0.12413854322087532,823.5886675835073,841.43056392269,2.827082456746766,dlog_gdp_per_capita|d_tax_burden|d_direct_tax_share|d_corruption_perceptions,sdiff_deflated_M1|d_lfp_rate|sdiff_gdp_2
3,3,1,0,2,2,1.5811668226189355,17.053384261096518,6,0.009089038716770359,0.7283523602725297,0.3208809006813244,0.204618864665213,722.4935431038791,738.5512498091434,2.82478334892856,dlog_gdp_per_capita|d_corruption_perceptions|d_government_effectiveness,d_employment_rate|dlog_deflated_tax_revenue|sdiff_gdp_2
4,2,0,0,2,1,0.7033358834489231,1.8977410019724559,3,0.5938997289289327,1.0,2.342595852428745,0.0,741.9230991452356,756.1966162165817,2.820333588344892,dlog_gdp_per_capita|d_tax_burden|d_direct_tax_share|d_government_effectiveness,d_lfp_rate|sdiff_deflated_M1
4,3,1,1,2,1,1.1982765088393386,15.233393087960906,8,0.05476302792751009,0.8958936235971663,0.7267207619425615,0.14335066160191628,811.7379697399156,829.5798660790982,2.819827650883934,dlog_gdp_per_capita|d_direct_tax_share|d_corruption_perceptions|d_government_effectiveness,sdiff_gdp_2|d_lfp_rate|sdiff_deflated_M1
3,2,1,0,2,0,1.5279319565196017,1.0236849566567408,2,0.599390197355417,1.0,1.3956911070457483,0.0,611.9621122805282,624.4514397179561,2.819459862318627,dlog_gdp_per_capita|d_tax_burden|d_government_effectiveness,d_employment_rate|sdiff_deflated_M1
4,3,0,2,2,1,0.691990483426551,37.16739705475425,8,1.0720964230936936e-05,0.7087130791950349,0.23537183288696645,0.28785747072293677,803.0198861243728,820.8617824635554,2.819199048342655,d_tax_burden|d_unemployment_rate|d_corruption_perceptions|d_government_effectiveness,d_lfp_rate|sdiff_deflated_M1|sdiff_gdp_2
4,3,0,2,2,1,0.6810203167233317,39.79634904119491,8,3.496020442694814e-06,0.700998379217204,0.21512074544516036,0.3005503901991298,799.4399858407564,817.2818821799391,2.8181020316723333,d_tax_burden|d_unemployment_rate|d_corruption_perceptions|d_government_effectiveness,dlog_deflated_tax_revenue|sdiff_deflated_M1|sdiff_gdp_2
3,3,1,0,2,0,1.509479674679601,3.9860840095802743,6,0.6785597330765927,1.0,1.4885474525897995,0.0,739.8107653134404,755.8684720187047,2.8176146341346264,dlog_gdp_per_capita|d_tax_burden|d_government_effectiveness,d_employment_rate|d_lfp_rate|sdiff_deflated_M1
4,3,1,0,3,2,1.9248094517630077,35.64258185560469,8,2.041269268360235e-05,0.5660547031891103,-0.13910640412858524,0.28023215748694164,837.9273326818686,855.7692290210513,2.8174809451763005,dlog_gdp_per_capita|d_tax_burden|d_unemployment_rate|d_government_effectiveness,d_lfp_rate|dlog_deflated_tax_revenue|sdiff_deflated_M1
3,2,0,1,1,0,1.0858748073770887,5.3329974944357055,2,0.06949511982529777,0.9303891732972358,0.651945866486179,0.19461493140989586,580.727811154419,593.2171385918468,2.808587480737709,d_tax_burden|d_direct_tax_share|d_unemployment_rate,sdiff_deflated_M1|sdiff_gdp_2
4,3,1,0,3,2,1.7349857374425937,18.944119449986783,8,0.015161370770967686,0.7252149317717325,0.2786891959007977,0.17632710636048687,845.1015579753882,862.9434543145709,2.7984985737442596,dlog_gdp_per_capita|d_direct_tax_share|d_corruption_perceptions|d_government_effectiveness,d_employment_rate|dlog_deflated_tax_revenue|sdiff_gdp_2
3,2,1,0,2,0,1.308622948597768,1.054387493004917,2,0.5902590642520192,1.0,1.2384981027454045,0.0,604.505328820016,616.9946562574438,2.797528961526443,d_tax_burden|d_corruption_perceptions|d_government_effectiveness,d_lfp_rate|sdiff_gdp_2
4,2,1,0,3,0,1.6808861725756792,3.5013596197298966,3,0.320585825495348,0.979844735087884,0.8992236754394198,0.06162936749105658,722.7568010889204,737.0303181602665,2.7930886172575677,dlog_gdp_per_capita|d_tax_burden|d_direct_tax_share|d_corruption_perceptions,dlog_deflated_tax_revenue|sdiff_deflated_M1
3,3,1,0,1,1,1.2305398237988143,6.14546334074366,6,0.40709418298419564,0.9713844338875465,0.928461084718866,0.023473335996762264,747.1924119871253,763.2501186923896,2.789720649046548,dlog_gdp_per_capita|d_direct_tax_share|d_government_effectiveness,dlog_deflated_tax_revenue|d_lfp_rate|sdiff_deflated_M1
3,2,1,0,2,1,1.1398285730588738,25.117311138314417,2,3.5143514142133014e-06,0.5665815201042598,-1.167092399478701,0.5125394789485447,595.0554109794892,607.5447384169171,2.7806495239725537,dlog_gdp_per_capita|d_tax_burden|d_unemployment_rate,d_lfp_rate|dlog_deflated_tax_revenue
5,2,1,0,4,1,1.7889533514569405,10.064443783770866,4,0.0393560142434225,0.8963059337436579,0.4556061521542036,0.1856261483553531,815.5658085008648,831.6235152061291,2.778895335145694,dlog_gdp_per_capita|d_direct_tax_share|d_unemployment_rate|d_corruption_perceptions|d_government_effectiveness,d_lfp_rate|sdiff_gdp_2
3,3,2,1,1,0,1.9466663855755548,30.93881561317872,6,2.6040283897410532e-05,0.5685166555224248,-0.07870836119393797,0.3073519328977451,719.2712644479537,735.328971153218,2.7779999718908885,d_tax_burden|d_unemployment_rate|d_government_effectiveness,sdiff_deflated_M1|d_lfp_rate|dlog_deflated_tax_revenue
5,2,1,0,4,1,1.7705670167158591,31.346992231184853,4,2.6008409684807887e-06,0.5615428348738953,-1.3019001169120497,0.39418350761693044,832.9614018082286,849.0191085134929,2.777056701671586,dlog_gdp_per_capita|d_tax_burden|d_direct_tax_share|d_unemployment_rate|d_corruption_perceptions,d_lfp_rate|dlog_deflated_tax_revenue
4,2,1,0,3,1,1.498818614850812,7.987069027842061,3,0.04627970721088337,0.8268347824431546,0.13417391221577285,0.1943729044092835,723.3178970818428,737.5914141531889,2.774881861485081,dlog_gdp_per_capita|d_direct_tax_share|d_corruption_perceptions|d_government_effectiveness,d_employment_rate|sdiff_gdp_2
3,2,1,0,2,0,1.0274875246625277,1.074394744943639,2,0.5843837694701662,1.0,3.610339345191129,0.0,622.5766957172294,635.0660231546573,2.7694154191329194,d_tax_burden|d_direct_tax_share|d_government_effectiveness,d_lfp_rate|sdiff_gdp_2
4,3,1,1,1,2,1.4191635911661138,17.468674570355223,8,0.025582427826294163,0.8109674148791914,0.5037894640578776,0.16401110836093352,833.363868109258,851.2057644484406,2.7669163591166113,d_tax_burden|d_direct_tax_share|d_corruption_perceptions|d_government_effectiveness,sdiff_gdp_2|d_lfp_rate|dlog_deflated_tax_revenue
5,3,1,0,4,2,1.6528936429106296,25.610665220246148,10,0.004300656687981519,0.7746969887790294,0.3691515685812822,0.18835812855161976,941.1636583885094,960.7897443616102,2.765289364291063,dlog_gdp_per_capita|d_direct_tax_share|d_unemployment_rate|d_corruption_perceptions|d_government_effectiveness,d_lfp_rate|dlog_deflated_tax_revenue|sdiff_gdp_2
5,2,1,0,4,1,1.6194643470422114,29.027489821079193,4,7.717512112037639e-06,0.5932985225353591,-1.135182756689365,0.3770963361140986,831.4751145556212,847.5328212608855,2.761946434704221,dlog_gdp_per_capita|d_tax_burden|d_direct_tax_share|d_unemployment_rate|d_government_effectiveness,d_lfp_rate|dlog_deflated_tax_revenue
5,3,1,0,4,2,1.5118771575957346,44.99852913808479,10,2.1760563838624236e-06,0.493954900930895,-0.4169262773934943,0.28203211107507853,960.6780566794093,980.3041426525102,2.7511877157595737,dlog_gdp_per_capita|d_tax_burden|d_direct_tax_share|d_unemployment_rate|d_corruption_perceptions,d_lfp_rate|dlog_deflated_tax_revenue|sdiff_gdp_2
4,3,2,1,1,1,1.2245491642235173,35.21250792698092,8,2.4457246281084366e-05,0.6488361933874482,0.07819500764205155,0.27804363174904007,823.7055247110229,841.5474210502056,2.7474549164223516,d_tax_burden|d_direct_tax_share|d_unemployment_rate|d_corruption_perceptions,sdiff_gdp_2|d_lfp_rate|sdiff_deflated_M1
4,2,1,0,3,0,1.0886944653883937,4.220217506366623,3,0.23864550847364285,0.9212570393398178,0.6062851966990892,0.09614609725791766,732.8543195673121,747.1278366386582,2.7338694465388396,dlog_gdp_per_capita|d_direct_tax_share|d_unemployment_rate|d_corruption_perceptions,sdiff_deflated_M1|dlog_deflated_tax_revenue
3,3,1,1,2,0,0.9779896856194533,11.04181635807857,6,0.08709261312556493,0.891792325048773,0.7294808126219325,0.13819475111286283,710.5782404258152,726.6359471310795,2.714465635228612,d_tax_burden|d_corruption_perceptions|d_government_effectiveness,sdiff_deflated_M1|d_lfp_rate|dlog_deflated_tax_revenue
5,3,1,1,3,1,1.549900037130645,74.29010016819524,10,6.5388805481347845e-12,0.5487560775084639,-0.26348298297630096,0.3822484323298469,916.657462172088,936.2835481451889,2.7049900037130645,dlog_gdp_per_capita|d_direct_tax_share|d_unemployment_rate|d_corruption_perceptions|d_government_effectiveness,sdiff_gdp_2|d_employment_rate|sdiff_deflated_M1
4,2,1,0,2,1,2.398269516151524,7.3188967883152145,3,0.06239898843899361,0.8887869003497542,0.4439345017487705,0.18088370590795083,712.6147844107802,726.8883014821263,2.6898269516151525,dlog_gdp_per_capita|d_tax_burden|d_unemployment_rate|d_government_effectiveness,d_lfp_rate|sdiff_gdp_2
4,3,0,2,3,0,0.5929290206638114,27.16842311534841,8,0.0006611624732036914,0.7643762385516395,0.3814876261980537,0.23335755288137827,811.801962497184,829.6438588363667,2.6842929020663813,d_tax_burden|d_direct_tax_share|d_corruption_perceptions|d_government_effectiveness,sdiff_deflated_M1|dlog_deflated_tax_revenue|sdiff_gdp_2
5,3,1,1,3,1,1.280091113775282,71.2997120706683,10,2.4862778502665606e-11,0.49081248702316016,-0.42572503633515163,0.3732526321854101,935.7528247313394,955.3789107044403,2.678009111377528,dlog_gdp_per_capita|d_tax_burden|d_direct_tax_share|d_unemployment_rate|d_corruption_perceptions,sdiff_gdp_2|d_employment_rate|sdiff_deflated_M1
5,2,0,0,2,1,0.7511220692172038,2.4369612370381333,4,0.6559582974493505,1.0,1.3433800501017896,0.0,842.5247423274344,858.5824490326987,2.6751122069217206,dlog_gdp_per_capita|d_tax_burden|d_direct_tax_share|d_corruption_perceptions|d_government_effectiveness,sdiff_deflated_M1|d_lfp_rate
5,3,1,1,3,1,1.2261513510817859,37.12305786349309,10,5.388529354299898e-05,0.6798081637102069,0.10346285838857947,0.24828071476882907,937.254700928876,956.8807869019769,2.6726151351081784,dlog_gdp_per_capita|d_tax_burden|d_direct_tax_share|d_unemployment_rate|d_corruption_perceptions,sdiff_gdp_2|d_lfp_rate|sdiff_deflated_M1
5,3,1,1,3,1,1.174408536795476,23.28738680869553,10,0.009734076345249698,0.8383749889735811,0.547449969126027,0.17377746224237173,925.916599425064,945.5426853981648,2.6674408536795475,dlog_gdp_per_capita|d_tax_burden|d_direct_tax_share|d_corruption_perceptions|d_government_effectiveness,sdiff_gdp_2|d_employment_rate|sdiff_deflated_M1
4,3,1,1,2,1,1.487068225793942,35.98963027772782,8,1.7637086999200413e-05,0.6514776812535397,0.08512891329054165,0.2819858065704395,821.6655607661626,839.5074571053452,2.648706822579394,dlog_gdp_per_capita|d_direct_tax_share|d_unemployment_rate|d_corruption_perceptions,sdiff_gdp_2|d_lfp_rate|sdiff_deflated_M1
4,3,0,1,3,0,0.5931924400601263,13.200695357566232,8,0.10512834709571206,0.9183206401581991,0.7855916804152727,0.12155123496023647,815.5139725665177,833.3558689057004,2.634319244006013,d_tax_burden|d_direct_tax_share|d_corruption_perceptions|d_government_effectiveness,sdiff_deflated_M1|d_lfp_rate|sdiff_gdp_2
4,3,1,1,2,1,1.285684830433141,72.69331248004869,8,1.4269696535507137e-12,0.5292512358891927,-0.23571550579086925,0.4287048163312291,801.252267711014,819.0941640501967,2.6285684830433143,d_direct_tax_share|d_unemployment_rate|d_corruption_perceptions|d_government_effectiveness,sdiff_gdp_2|d_employment_rate|sdiff_deflated_M1
4,3,1,1,2,1,1.181637920612634,21.674409420311576,8,0.005556107730616211,0.8233820784626316,0.536377955964408,0.19709833595181891,810.2360943691148,828.0779907082974,2.6181637920612633,dlog_gdp_per_capita|d_direct_tax_share|d_corruption_perceptions|d_government_effectiveness,sdiff_gdp_2|d_employment_rate|sdiff_deflated_M1
4,3,1,1,2,1,1.1194165604219408,71.61848935913443,8,2.3384627567679672e-12,0.46558685409578293,-0.40283450799856974,0.4251286214432854,818.56020819932,836.4021045385026,2.611941656042194,dlog_gdp_per_capita|d_direct_tax_share|d_unemployment_rate|d_government_effectiveness,sdiff_gdp_2|d_employment_rate|sdiff_deflated_M1
3,3,0,2,2,0,1.111903741759275,13.824465182856851,6,0.03165964436674962,0.8680796095427419,0.6701990238568548,0.17215727022882185,700.6427552834766,716.7004619887409,2.6111903741759277,d_direct_tax_share|d_unemployment_rate|d_government_effectiveness,sdiff_deflated_M1|dlog_deflated_tax_revenue|sdiff_gdp_2
3,3,0,2,1,1,0.8623016635736228,37.04079281563223,6,1.7289385495500298e-06,0.6211258424375397,0.052814606093849005,0.34289759501237915,701.2420739673283,717.2997806725926,2.586230166357362,d_tax_burden|d_unemployment_rate|d_corruption_perceptions,sdiff_gdp_2|dlog_deflated_tax_revenue|sdiff_deflated_M1
3,2,1,0,1,1,2.188111815330521,5.478566478861854,2,0.06461664496208586,0.874374403597884,0.37187201798941966,0.19881942694948365,601.0638771131788,613.5532045506067,2.585477848199719,d_tax_burden|d_direct_tax_share|d_government_effectiveness,dlog_deflated_tax_revenue|d_lfp_rate
3,3,0,2,1,1,0.8446364942637049,27.146701457276812,6,0.00013592445042620582,0.6955564119627833,0.2388910299069584,0.28302145127821016,703.8168504951157,719.87455720038,2.5844636494263704,d_tax_burden|d_direct_tax_share|d_government_effectiveness,sdiff_gdp_2|dlog_deflated_tax_revenue|sdiff_deflated_M1
