n_causes,n_indicators,n_sig_causes,n_sig_inds,correct_g,correct_l,mean_abs_z,chi2,df,pvalue,cfi,tli,rmsea,aic,bic,score,causes,indicators
5,2,2,1,3,1,1.7707052776085923,5.137506731523057,4,0.27347719895487776,0.9704713558987075,0.844974618468214,0.08039344767521965,830.6007258341392,846.6584325394035,4.877070527760859,dlog_gdp_per_capita|d_tax_burden|d_direct_tax_share|d_unemployment_rate|d_government_effectiveness,dlog_deflated_tax_revenue|sdiff_deflated_M1
3,2,1,1,2,1,2.078554701844926,1.4608185539941019,2,0.48171179618210425,1.0,1.0651812829165728,0.0,583.3759354231704,595.8652628605982,4.874522136851159,d_tax_burden|d_corruption_perceptions|d_government_effectiveness,dlog_deflated_tax_revenue|sdiff_deflated_M1
3,2,1,1,1,2,2.023441206312898,1.8122734439393149,2,0.4040822947173076,1.0,1.021854934695426,0.0,582.1392116915382,594.628539128966,4.869010787297956,d_tax_burden|d_corruption_perceptions|d_government_effectiveness,dlog_deflated_tax_revenue|sdiff_gdp_2
3,3,3,1,2,2,2.244228796533714,10.212193440275119,6,0.11599584005911823,0.8617434834773094,0.6543587086932735,0.12631420420071648,725.8759969054973,741.9337036107617,4.841089546320038,d_direct_tax_share|d_corruption_perceptions|d_government_effectiveness,d_employment_rate|d_lfp_rate|sdiff_gdp_2
3,3,1,2,1,3,1.7169183742254963,6.575437004084833,6,0.36189891019451115,0.9919961277559194,0.9799903193897986,0.04668710337484494,680.8109235036346,696.8686302088989,4.838358504089216,d_direct_tax_share|d_unemployment_rate|d_government_effectiveness,sdiff_gdp_2|d_employment_rate|dlog_deflated_tax_revenue
3,2,1,1,3,2,1.6125111364844955,102.24293185216882,2,0.0,0.45819456937597847,-1.7090271531201071,1.067297627465192,540.5017157136883,552.9910431511162,4.827917780315116,dlog_gdp_per_capita|d_direct_tax_share|d_unemployment_rate,d_lfp_rate|d_employment_rate
5,2,2,1,3,1,1.2374341813243688,4.909272806197976,4,0.29673399260545286,0.9766327080576672,0.8773217173027529,0.07187713657685939,829.9824347079382,846.0401414132025,4.823743418132437,dlog_gdp_per_capita|d_tax_burden|d_direct_tax_share|d_unemployment_rate|d_corruption_perceptions,sdiff_deflated_M1|dlog_deflated_tax_revenue
4,2,1,1,4,2,3.1910664941329947,104.88141454638941,3,0.0,0.45268344677462413,-1.736582766126879,0.8785379320659453,662.8645808927117,677.1380979640578,4.8191066494133,dlog_gdp_per_capita|d_tax_burden|d_direct_tax_share|d_unemployment_rate,d_employment_rate|d_lfp_rate
3,2,1,1,3,2,1.442273068270928,6.6886403614585035,2,0.035284193881044645,0.5164457819754661,-1.4177710901226692,0.23082461763746734,620.2676969239626,632.7570243613904,4.810893973493759,dlog_gdp_per_capita|d_direct_tax_share|d_corruption_perceptions,d_employment_rate|dlog_deflated_tax_revenue
3,3,1,1,2,3,3.831131215081071,8.02165501804729,6,0.2365210941715833,0.9705150368956413,0.9262875922391034,0.08750876618528021,685.5863395271568,701.6440462324211,4.799779788174774,dlog_gdp_per_capita|d_direct_tax_share|d_unemployment_rate,d_employment_rate|dlog_deflated_tax_revenue|sdiff_deflated_M1
